maneuver xVelocity yVelocity xAcceleration yAcceleration class distPred diffSpeedPred timeGapPred accPred classPred distFollo diffSpeedFollo timeGapFollo accFollo classFollo distPredAdj diffSpeedPredAdj timeGapPredAdj accPredAdj classPredAdj distFolloAdj diffSpeedFolloAdj timeGapFolloAdj accFolloAdj classFolloAdj
2 36.05 0.03 0.69 -0.08 1 265.98 -3.9 7.38 -0.06 1 15.65 -2.86 0.47 0.48 1 11.84 -1.54 0.33 -0.04 1 25.82 -12.48 1.1 -0.01 0
2 33.3 -0.01 0.48 -0.06 1 16.31 2.92 0.49 0.69 1 27.92 2.4 0.78 -0.27 1 32.45 1.2 0.97 -0.05 1 8.77 -9.73 0.37 0.01 0
2 34.47 -0.05 0.47 0.1 1 34.55 3.93 1 0.77 1 61.85 -1.07 1.85 0.31 1 26.04 -4.04 0.76 0.06 1 7.33 -10.14 0.3 0.09 0
2 37.48 -0.12 -0.14 0.01 1 37.47 -0.47 1 -0.16 1 50.24 -4.63 1.53 0.43 1 71.52 -13.95 1.91 0 0 32.29 -13.05 1.32 -0.13 0
2 34.45 -0.01 0 0.05 1 71.33 3.47 2.07 0.78 1 199.45 5.72 4.97 0.09 1 63.19 -11.09 1.83 -0.03 0 35.8 -10.15 1.47 0.01 0
2 33.98 0 -0.15 0.02 1 25.37 -0.03 0.75 0.07 1 60.87 0.91 1.74 0.03 1 40.86 -9.46 1.2 0.07 0 50.41 -11 2.19 -0.02 0
2 35.28 0.06 0.19 0.04 1 58.56 -0.95 1.66 0.48 1 83.71 -2.88 2.58 0.18 1 81.16 -10.56 2.3 0.09 0 14.6 -12.28 0.63 0.01 0
2 32.83 0.1 0.06 0.02 1 93.6 2.89 2.85 0.35 1 109.35 -1.9 3.54 0.4 1 23.76 -9.71 0.72 0.04 0 28.89 -9.66 1.25 0.09 0
2 40.23 0.02 -0.42 0 1 180.21 -5.99 4.48 -0.08 1 130.14 -5.13 3.71 0.26 1 94.44 -15.99 2.35 -0.06 0 116.78 -9.68 3.82 0.1 1
2 31.59 -0.04 0.08 0.06 1 115.43 1.47 3.65 0.06 1 116.66 -1.37 3.86 0.16 1 32.61 -8.07 1.03 0.13 0 74.27 -10.11 3.46 -0.01 0
2 35.46 -0.05 -0.03 -0.03 1 141.41 2.96 3.99 -0.48 1 44.64 -0.51 1.28 0.18 1 197.86 -11.39 5.58 -0.05 0 -3.95 -5.04 -0.13 -0.12 1
2 35.24 0.03 0.08 -0.04 1 45.27 0.12 1.28 -0.06 1 25.22 -0.43 0.72 -0.28 1 33.98 -4.93 0.96 0 1 121 -9.26 4.66 -0.15 1
2 34.81 0.02 -0.28 0.03 1 25.22 0.43 0.72 0.08 1 46.07 -0.45 1.34 0.24 1 63.65 -4.5 1.83 0 1 91.54 -8.83 3.52 -0.15 1
2 34.38 0.01 0.24 -0.04 1 46.13 0.41 1.34 -0.28 1 41.25 -0.41 1.21 0.48 1 113.66 -4.07 3.31 0 1 41.23 -8.41 1.59 -0.15 1
2 30.52 -0.14 -0.21 0.01 1 59.02 0.47 1.93 0.17 1 33.38 0.01 1.09 0.53 1 -0.76 -8.1 -0.02 -0.01 0 38.25 -9.03 1.78 0.21 0
2 30.93 -0.18 0.56 0.06 1 33.18 -0.6 1.07 -0.26 1 35.78 -1.29 1.21 0.37 1 30.87 -8.53 1 -0.05 0 6.83 -9.29 0.32 0.19 0
2 30.44 0.03 0.18 0.18 1 40.75 2.01 1.34 0.28 1 85.99 3.84 2.51 0.39 1 48.28 -8.45 1.59 -0.26 0 -8.88 -8.58 -0.41 0.02 0
2 35.32 -0.06 -0.37 -0.1 1 66.06 -3.76 1.87 0.41 1 37.7 -1.05 1.1 0.26 1 15.35 -13.32 0.43 -0.19 0 162.99 -8.21 6.01 0.12 1
2 34.27 -0.02 0.26 0.01 1 37.7 1.05 1.1 -0.37 1 22.9 -0.08 0.67 0.11 1 57.4 -12.27 1.67 -0.19 0 121.15 -7.16 4.47 0.12 1
2 34.19 0.01 0.11 0.1 1 22.9 0.08 0.67 0.26 1 20.44 0.98 0.58 0.11 1 84.44 -12.19 2.47 -0.19 0 94.31 -7.08 3.48 0.12 1
2 35.17 -0.04 0.11 0.01 1 20.44 -0.98 0.58 0.11 1 26.12 -0.58 0.76 0.03 1 108.82 -13.17 3.09 -0.19 0 68.92 -8.06 2.54 0.12 1
2 34.59 0.12 -0.02 -0.04 1 26.31 0.61 0.76 0.04 1 48.4 1.76 1.33 -0.01 1 135.87 -12.65 3.93 -0.23 0 40.43 -7.44 1.49 0.14 1
2 36.19 0.05 -0.2 0.02 1 45.37 -1.55 1.25 0.19 1 59.25 -1.22 1.69 -0.27 1 163.09 -14.65 4.51 -0.16 0 3.33 -8.85 0.12 0.07 1
2 34.59 0 -0.29 0.01 1 61.22 1.3 1.77 -0.2 1 21.37 0.47 0.61 -0.1 1 40.64 -7.14 1.17 0.09 1 47.18 -2.13 1.45 0.1 1
2 30.8 -0.01 0.4 -0.06 1 387.46 0 12.58 0 1 13.3 -1.04 0.45 0.18 1 19.7 -7.16 0.64 -0.14 0 -2.42 -6 -0.1 -0.09 0
2 34.97 -0.11 0.56 -0.01 1 18.1 0.1 0.52 0.6 1 259.87 -0.65 7.57 -0.04 1 18.14 -7.11 0.52 0.01 1 32.67 -1.06 0.96 0.22 1
2 29.49 -0.07 0.49 0.02 1 23.85 0.68 0.81 0.26 1 16.57 -0.8 0.58 0.17 1 18.44 -4.78 0.63 -0.03 0 -1.19 -5.81 -0.05 -0.16 0
2 28.87 -0.07 0.2 -0.02 1 17.63 1.08 0.61 0.49 1 21.32 -0.79 0.76 0.33 1 -3.53 -5.32 -0.12 -0.11 0 14.12 -5.12 0.59 0.18 1
2 28.7 -0.12 0.38 0.02 1 22.59 0.46 0.79 0.1 1 21.41 0.22 0.74 0.05 1 15.69 -5.29 0.55 -0.07 0 -4.53 -4.64 -0.19 0.18 1
2 28.55 -0.16 -0.21 0.13 1 22.02 1.02 0.77 0.35 1 24.86 0.94 0.84 0.19 1 10.75 -4.39 0.38 -0.15 1 67.27 -5.34 2.9 -0.05 0
2 29.49 -0.07 0.19 0.03 1 24.86 -0.94 0.84 -0.21 1 40.64 0.29 1.36 0.17 1 40.66 -5.33 1.38 -0.15 1 37.56 -6.28 1.62 -0.05 0
2 30.21 -0.04 0.32 0.05 1 39.98 -0.6 1.32 0.03 1 58.36 -3.46 2.18 0.42 1 75.78 -6.53 2.51 -0.36 1 3.72 -7.04 0.16 -0.01 0
2 27.24 0.02 0.4 0.03 1 62.24 3.3 2.28 0.16 1 27.55 -0.16 1.02 0.05 1 31.34 -4.07 1.15 0.01 0 12.09 -4 0.52 0.12 1
2 27.06 0.09 0.17 -0.03 1 31.58 1.73 1.17 0.37 1 105.97 2.1 3.63 0.28 1 -5.06 -3.11 -0.19 0.19 1 32.22 -3.34 1.36 0.54 1
2 29.59 -0.1 0.05 0.05 1 101.92 -1.87 3.44 0.4 1 35.77 -1.65 1.28 -0.06 1 32.12 -4.32 1.09 -0.37 1 -4.79 -7.58 -0.22 0.19 1
2 27.69 0.01 0.02 0.01 1 40.75 1.71 1.47 -0.01 1 29.51 -0.59 1.09 0.09 1 19.93 -5.01 0.72 0.25 1 88.54 -3.54 3.67 0.18 0
2 27.1 -0.01 0.09 0.04 1 29.51 0.59 1.09 0.02 1 21.09 0.97 0.75 -0.5 1 53.79 -4.42 1.98 0.25 1 54.38 -2.95 2.25 0.18 0
2 28.07 -0.04 -0.5 -0.09 1 21.09 -0.97 0.75 0.09 1 32.23 0.45 1.13 -0.4 1 79.53 -5.39 2.83 0.25 1 28.44 -3.92 1.18 0.18 0
2 28.38 -0.09 -0.39 0.01 1 32.06 -0.49 1.13 -0.49 1 9.48 0 0.33 -0.47 1 114.5 -5.6 4.03 0.29 1 -7.19 -4.17 -0.3 0.18 0
2 26.4 0.23 -0.31 -0.15 1 10.39 0.46 0.39 -0.12 1 22.92 0.18 0.86 -0.14 1 111.28 -2.91 4.22 -0.07 1 -8.56 -2.13 -0.35 -0.01 0
2 26.76 0.05 -0.31 -0.04 1 19.07 -0.33 0.71 -0.14 1 31.6 -0.55 1.21 -0.13 1 39.47 -2.5 1.47 -0.01 0 87.78 -2.83 3.67 -0.09 0
2 26.43 -0.06 -0.14 -0.03 1 22.37 -0.26 0.85 0.01 1 19.07 0.33 0.71 -0.31 1 16.46 -2.17 0.62 -0.01 0 111.3 -2.5 4.65 -0.09 0
2 26.21 0.02 -0.13 0.03 1 31.6 0.55 1.21 -0.31 1 22.09 0.09 0.84 -0.04 1 75.52 -1.95 2.88 -0.01 0 52.14 -2.28 2.18 -0.09 0
2 26.3 0.08 -0.04 0 1 22.09 -0.09 0.84 -0.13 1 14.56 0.09 0.55 -0.12 1 101.65 -2.04 3.87 -0.01 0 26.21 -2.37 1.1 -0.09 0
2 26.31 -0.06 -0.07 0.1 1 14.51 -0.05 0.55 -0.03 1 43.19 1.74 1.54 -0.16 1 118.32 -2.07 4.5 -0.02 0 9.02 -2.44 0.38 -0.05 0
2 26.81 -0.02 -0.23 0.05 1 38.24 -0.72 1.43 0.03 1 50.12 0.37 1.84 -0.01 1 3.55 -3.02 0.13 0 0 85.72 -3.37 3.66 0.2 0
2 27.14 0.06 -0.12 0.05 1 49.83 -0.44 1.84 -0.15 1 61 -0.05 2.25 -0.02 1 56.49 -3.35 2.08 0 0 33.46 -3.58 1.42 0.16 0
2 26.96 -0.07 -0.18 0.03 1 61 -0.21 2.26 -0.28 1 26.25 1.14 0.93 0.09 1 5.2 -3.33 0.19 -0.04 0 33.98 -3.6 1.45 0.22 1
2 28.12 -0.01 0.1 0 1 26.07 -1.2 0.93 -0.2 1 14.94 -0.46 0.54 0.33 1 35.4 -4.5 1.26 -0.03 0 4.79 -4.72 0.2 0.22 1
2 28.04 -0.04 0.19 -0.09 1 15.51 0.17 0.55 0.02 1 30.6 -1.33 1.15 0.4 1 -5.94 -4.47 -0.21 0.02 1 33.08 -3.85 1.37 -0.19 1
2 27.12 -0.07 0.48 0.03 1 31.86 1.01 1.17 0.03 1 21.78 -0.73 0.83 -0.13 1 26.22 -3.56 0.97 -0.03 1 0.54 -3.07 0.02 -0.13 1
2 26.33 -0.03 -0.05 0.04 1 22.56 1.07 0.86 0.42 1 8.61 -0.19 0.33 -0.37 1 16.47 -2.35 0.63 -0.1 1 10.88 -0.79 0.43 -0.39 1
2 25.82 0.05 -0.36 -0.07 1 8.89 0.51 0.34 0.06 1 20.53 0.71 0.77 -0.5 1 27.3 -1.91 1.06 -0.05 1 -2.15 -0.62 -0.09 -0.39 1
2 26.03 0 -0.49 -0.02 1 20.06 -0.5 0.77 -0.18 1 21.03 -0.56 0.83 -0.11 1 16.9 -1.22 0.65 -0.39 1 -0.15 -1.23 -0.01 0.1 1
2 24.6 0.02 0.06 -0.07 1 23.74 0.82 0.97 -0.15 1 141.88 9.02 4.22 0.07 1 13.05 -0.49 0.53 0.16 1 7.2 0.55 0.29 -0.23 1
2 31.94 -0.05 -0.53 0.06 1 95.79 -7.36 3 -0.3 1 23.86 1.42 0.72 -0.55 1 29.85 -5.97 0.93 -0.11 1 176.87 2.15 5.19 0.01 1
2 33.36 -0.02 -0.55 0.03 1 23.86 -1.42 0.72 -0.53 1 51.73 0.65 1.52 -0.15 1 58.56 -7.39 1.76 -0.11 1 148.16 0.73 4.35 0.01 1
2 33.08 0.08 -0.5 -0.03 1 44.93 -2.29 1.36 -0.56 1 238.06 2.95 6.61 0.51 1 80.99 -7.89 2.45 -0.12 1 91.17 0.88 2.68 -0.06 1
2 36.67 -0.12 0.66 -0.01 1 234.54 -4.22 6.4 -0.63 1 24.32 -1.36 0.69 0.48 1 25.55 -4.31 0.7 -0.03 1 28.88 -14.1 1.28 -0.07 0
2 35.89 -0.06 0.56 0.01 1 25.91 1.56 0.72 0.72 1 45.8 -2.69 1.38 0.28 1 51 -3.56 1.42 -0.02 1 14.76 -13.37 0.66 -0.03 0
2 32.27 0.02 0.18 0.01 1 151.53 0.69 4.7 0.05 1 88.56 -3.75 3.11 0.22 1 54.68 -10.32 1.69 0.06 0 39.11 -11.48 1.88 -0.03 0
2 31.23 0.09 -0.11 0.03 1 42.93 -1.18 1.37 0.23 1 19.59 0.1 0.63 -0.45 1 86.18 -8.76 2.76 -0.01 0 16.64 -8.44 0.73 -0.02 0
2 28.92 0.03 0.23 0 1 94.62 3.45 3.27 -0.13 1 26.4 -1.05 0.95 0.16 1 28.33 -8.06 0.98 0.15 0 27.75 -7.99 1.33 0.29 0
2 30.43 0.03 -0.35 0.01 1 20.02 0.79 0.66 0.12 1 66.5 2.41 2.02 0.06 1 94.52 -7.97 3.11 -0.01 0 8.93 -7.66 0.39 -0.01 0
2 27.91 -0.08 0.15 0.02 1 26.61 1.07 0.95 0.22 1 17.5 1.15 0.6 -0.18 1 56.31 -7 2.02 0.16 0 -1.43 -6.9 -0.07 0.29 0
2 28.61 0.08 -0.37 0.11 1 16.09 -0.44 0.56 0.16 1 30.57 0.33 1.06 0.36 1 65.09 -7.52 2.28 0.03 0 -10.53 -7.25 -0.49 0.08 0
2 32.76 -0.06 -0.09 -0.03 1 53.7 -2.64 1.64 -0.07 1 159.01 -7.15 6.21 0.59 1 -8.81 -10.41 -0.27 -0.12 0 66.59 -8.98 2.8 -0.17 1
2 29.13 -0.01 0.24 0.05 1 30.17 -0.74 1.04 -0.32 1 28.83 -0.87 1.02 0.24 1 19.71 -7.74 0.68 0.01 0 10.48 -7.32 0.48 0.23 0
2 28.95 -0.02 0.25 0.06 1 30.71 0.35 1.06 -0.08 1 22.4 -0.28 0.78 0.21 1 34.53 -7.71 1.19 -0.07 0 -6.71 -7.38 -0.31 -0.18 0
2 28.74 0.13 0.2 -0.03 1 22.52 0.29 0.78 0.23 1 41.87 1.98 1.36 -0.17 1 17.9 -7.22 0.62 -0.13 0 34.91 -7 1.61 -0.01 0
2 30.36 0.1 -0.25 -0.03 1 39.02 -1.3 1.29 0.21 1 52.69 -2.62 1.9 0.27 1 48.74 -8.82 1.61 0.1 0 2.76 -8.7 0.13 -0.13 0
2 26.27 -0.02 -0.07 -0.06 1 190.43 6.23 7.25 0.01 1 86.08 6.72 2.61 -0.66 1 33.68 -2.56 1.28 0.11 1 -9.94 -4.8 -0.46 0.01 0
2 28.32 -0.04 0.18 -0.02 1 58.11 2.01 2.05 0.28 1 64.83 1.31 2.19 0.19 1 17.23 -6.91 0.61 -0.02 0 38.18 -5.67 1.69 0.21 0
2 29.8 -0.11 0.14 0.01 1 63.77 -1.34 2.14 0.09 1 21.69 -0.69 0.75 -0.1 1 3.74 -7 0.13 0.11 0 23.93 -2.97 0.89 -0.21 1
2 31.92 -0.09 -0.74 -0.02 1 76.83 -5.78 2.41 -0.1 1 47.07 0.19 1.47 -0.15 1 63.01 -10.41 1.97 0.05 0 84.37 -7.21 3.41 -0.17 1
2 29.04 -0.05 -0.03 0.04 1 22.84 0.86 0.79 0.05 1 33.2 1.48 1.09 -0.18 1 22.05 -6.16 0.76 0.05 0 0.61 -2.52 0.02 -0.31 1
2 26.08 -0.2 0.32 0.09 1 22.09 2.43 0.85 0.27 1 48.29 0.56 1.81 -0.01 1 11.79 -4.97 0.45 -0.52 0 262.02 -1.85 10.81 0.04 0
2 32.99 0.06 -0.13 -0.06 1 23.97 -1 0.73 -0.24 1 22.96 0.69 0.68 -0.33 1 137.04 -11.44 4.15 0.1 0 8.48 -8.37 0.34 -0.12 1
2 33.12 -0.13 -0.46 0 1 22.17 -0.42 0.67 -0.24 1 41.46 3.72 1.13 -0.62 1 -2.58 -8.61 -0.08 -0.04 1 16.24 -8.89 0.67 -0.25 1
2 26.64 -0.1 -0.01 -0.06 1 48.29 -0.56 1.81 0.32 1 26.25 0.5 0.97 -0.41 1 64.73 -5.53 2.43 -0.52 0 209.49 -2.41 8.65 0.04 0
2 35.52 -0.09 -0.62 0.03 1 34.08 -3.29 0.96 -0.31 1 25.62 0.97 0.7 -0.99 1 18.96 -11 0.53 0.01 1 -4.45 -11.47 -0.19 0.37 1
2 27.14 0.09 -0.41 -0.1 1 26.25 -0.5 0.97 -0.01 1 31.99 -0.22 1.19 -0.39 1 95.22 -6.03 3.51 -0.52 0 178.69 -2.91 7.37 0.04 0
2 34.36 -0.16 -0.78 0 1 23.93 -0.63 0.7 -0.76 1 92.85 2.94 2.49 -0.19 1 -3.97 -8.39 -0.12 0.69 1 131.79 -10.56 5.54 -0.18 0
2 26.92 0.01 -0.39 -0.05 1 31.99 0.22 1.19 -0.41 1 20.56 0.61 0.75 -0.88 1 131.76 -5.81 4.89 -0.52 0 142.76 -2.69 5.89 0.04 0
2 27.53 0.09 -0.88 0.04 1 20.56 -0.61 0.75 -0.39 1 17.78 -0.4 0.66 -1.61 1 156.26 -6.42 5.68 -0.52 0 117.6 -3.3 4.85 0.04 0
2 27.13 0.01 -1.61 0.01 1 17.78 0.4 0.66 -0.88 1 20.24 2.4 0.69 -1.83 1 178.64 -6.02 6.58 -0.52 0 94.87 -2.9 3.92 0.04 0
2 29.53 -0.16 -1.83 -0.05 1 20.24 -2.4 0.69 -1.61 1 17.8 1.46 0.57 -1.71 1 203.83 -8.42 6.9 -0.52 0 70.28 -5.3 2.9 0.04 0
2 30.99 -0.03 -1.71 0.09 1 17.8 -1.46 0.57 -1.83 1 25.72 0.48 0.82 -0.19 1 225.98 -9.88 7.29 -0.52 0 48.44 -6.76 2 0.04 0
2 29.19 0.08 -0.92 0.01 1 39.89 -4.2 1.37 -2.12 1 10.84 0.81 0.36 -1.83 1 267.64 -8.66 9.17 0.21 0 -8.09 -4.8 -0.33 0.05 0
2 21.66 0.11 -0.62 -0.1 1 15.36 2.1 0.71 -0.68 1 11.06 0.83 0.49 -1.31 1 4.54 2.93 0.21 0.07 0 164.29 1.49 7.1 0.08 0
2 22.49 0.1 -1.31 -0.23 1 11.06 -0.83 0.49 -0.62 1 25.61 2.82 1.01 -2.07 1 20.05 2.1 0.89 0.07 0 148.99 0.66 6.44 0.08 0
2 25.31 0.2 -2.07 0 1 25.61 -2.82 1.01 -1.31 1 27.13 1.98 0.99 -2.05 1 49.9 -0.72 1.97 0.07 0 119.24 -2.16 5.15 0.08 0
2 28.46 0.14 -1.6 -0.03 1 13.1 -0.94 0.46 -1.69 1 20.12 1.98 0.66 -2.7 1 125.16 -3.8 4.4 0.07 0 46.04 -5.21 1.98 0.07 0
2 27.29 0.06 -2.05 0.04 1 27.13 -1.98 0.99 -2.07 1 25.38 1.95 0.87 -1.63 1 81.17 -2.7 2.97 0.07 0 87.36 -4.14 3.77 0.08 0
2 29.24 0 -1.63 0.04 1 25.38 -1.95 0.87 -2.05 1 13.58 1.23 0.45 -1.95 1 111.3 -4.65 3.81 0.07 0 57.13 -6.09 2.47 0.08 0
2 34.71 -0.06 -0.03 0.1 1 182.33 0 5.25 0 1 215.27 -2.52 6.69 0.01 1 40.38 -12.25 1.16 0.06 0 81.88 -11.78 3.57 0.01 0
2 21.25 0.03 0.57 0.08 1 21.74 0.76 1.02 0.51 1 230.22 6.98 8.16 0.3 1 159.22 3.77 7.49 0.12 0 20.74 2.32 0.88 -0.02 0
2 32.23 -0.12 0.01 0.05 1 219.56 2.49 6.81 0.04 1 43.59 0.65 1.33 0 1 26.33 -9.2 0.82 -0.13 0 39.83 -9.99 1.79 -0.08 0
2 28.81 -0.05 0.48 0 1 219.83 -6.59 7.63 0.71 1 20.35 -0.59 0.72 0.03 1 6.06 -6.55 0.21 0.13 0 40.71 0.61 1.38 -0.71 1
2 32.89 0.08 -0.01 -0.08 1 42.98 -0.66 1.31 -0.01 1 29.09 -0.28 0.89 -0.23 1 66.47 -9.95 2.02 -0.08 0 1 -10.72 0.05 -0.13 0
2 30.89 0.04 0.4 -0.03 1 25.49 0.52 0.83 0.13 1 20.61 -1.31 0.7 0.44 1 37.04 -7.04 1.2 0.03 0 -11.21 -7.6 -0.48 0.15 0
2 32.32 -0.06 -0.03 0 1 30.29 0.48 0.94 -0.04 1 24.57 0.26 0.75 -0.1 1 77.62 -9.45 2.4 0.02 0 -7.72 -10.46 -0.35 -0.08 0
2 32.4 0.06 -0.05 0.03 1 24.26 0.1 0.75 0.2 1 110.89 1.16 3.3 0.17 1 -2.51 -10.52 -0.08 0.16 0 91.68 -9.79 4.05 -0.19 0
2 33.6 -0.2 -0.22 0.01 1 103.96 -1.15 3.09 -0.06 1 179.09 -4.47 6.15 -0.03 1 51.28 -11.27 1.53 -0.01 0 37.08 -11.21 1.66 0 0
2 29.06 -0.08 -0.06 0.07 1 189.62 4.12 6.53 -0.14 1 28.3 -0.6 0.99 0.03 1 37.19 -6.61 1.28 0.05 0 -7.36 -6.84 -0.33 0.01 0
2 40.73 0.04 0.08 0.03 1 261.47 -7.68 6.42 0.68 1 134.98 -7.1 4.01 0.01 1 225.52 -17.02 5.54 0.09 0 44.07 -17.73 1.92 0.04 0
2 28.57 0.07 0.08 0.07 1 29.4 0.42 1.03 0.02 1 95.73 -1.47 3.53 0.16 1 11.15 -6.2 0.39 0.07 0 64.88 -5.45 2.81 0.05 0
2 34.06 -0.12 0.13 0.06 1 166.51 6.9 4.89 0.01 1 151.15 0 4.44 0 1 27.35 -10.78 0.8 0.05 0 141.63 -3.4 4.62 0.21 1
2 27.71 -0.2 0.26 0.1 1 99.53 1.16 3.59 0.07 1 24.49 5.3 0.74 -0.77 1 0.48 -4.61 0.02 0.01 0 64.54 -3.45 2.66 -0.2 1
2 32.98 -0.12 -0.79 0.07 1 24.29 -5.26 0.74 0.26 1 41.79 1.07 1.23 -0.26 1 28.83 -9.88 0.87 0.01 0 35.83 -8.73 1.48 -0.2 1
2 41.52 -0.1 0.29 0 1 235.94 -7.56 5.68 -0.14 1 9.84 0.78 0.23 -0.69 1 77.87 -10.6 1.88 -0.09 1 16.39 -6.66 0.47 0.17 1
2 41.5 0.01 -0.08 0.05 1 9.81 0.36 0.24 0.13 1 70.2 1.06 1.65 0.67 1 74.63 -10.82 1.8 -0.21 1 12.91 -6.32 0.37 0.15 1
2 44.46 -0.26 0.1 -0.01 1 60.44 -2.71 1.36 0.21 1 57.65 -1.41 1.34 0.83 1 13.78 -9.48 0.31 -0.36 1 183.1 -20.94 7.78 0.08 0
2 43.05 -0.12 0.83 -0.03 1 57.65 1.41 1.34 0.1 1 137.39 0 3.19 0 1 76.48 -8.07 1.78 -0.36 1 120.9 -19.53 5.14 0.08 0
2 34.17 0.08 0.03 -0.02 1 289.23 0 8.46 0 1 92.67 6.62 2.27 0.25 1 53.96 -8.73 1.58 0.01 1 -4.46 -7.87 -0.17 0.08 1
2 32.41 0.01 0.03 -0.02 1 55.73 0.99 1.72 -0.29 1 26.66 -0.45 0.83 -0.08 1 61.07 -8.77 1.88 -0.12 0 70.99 -8.84 3.01 -0.1 0
2 31.96 0.09 -0.08 -0.03 1 26.66 0.45 0.83 0.03 1 34.01 1.23 1.02 -0.27 1 93.29 -8.32 2.92 -0.12 0 39.38 -8.39 1.67 -0.1 0
2 33.19 0 -0.27 0.01 1 34.01 -1.23 1.02 -0.08 1 8.43 0.64 0.25 -0.11 1 132.25 -9.55 3.98 -0.12 0 0.92 -9.62 0.04 -0.1 0
2 33.75 0.03 -0.2 -0.05 1 8.03 -0.71 0.24 -0.27 1 19.19 0.93 0.55 -0.31 1 139.32 -10.17 4.13 -0.09 0 -6.47 -10.23 -0.28 -0.07 0
2 38.99 -0.21 -0.31 0 1 58.12 -4.56 1.49 -0.01 1 222.62 -3.96 6.36 0.14 1 10.68 -12.6 0.27 0.01 1 238.23 -15.3 10.06 0.09 0
2 33.8 -0.01 -0.49 0.12 1 17.39 -1.01 0.51 -0.55 1 67.72 0.94 1.95 0.21 1 140.67 -10.45 4.16 -0.17 0 -7.75 -10.37 -0.33 -0.01 0
2 35 0.02 -0.07 0.04 1 64.08 -2.29 1.83 -0.52 1 73.61 -1.86 2.22 -0.02 1 33.15 -11.55 0.95 0.01 0 34.53 -11.73 1.48 0.09 0
2 33.36 0.08 0.24 0.02 1 77.05 1.46 2.31 -0.07 1 58.07 -0.9 1.79 -0.03 1 8.72 -10.02 0.26 0 0 25.7 -9.38 1.07 0.09 0
2 32.61 0 0.1 0.01 1 62.25 0.97 1.91 -0.22 1 60.57 -0.2 1.87 -0.36 1 39.88 -9.23 1.22 -0.01 0 -8.34 -8.52 -0.35 0 0
2 35.09 0.01 -0.08 -0.02 1 35.87 -0.2 1.02 -0.12 1 35.25 0.67 0.99 0.07 1 36.13 -11.13 1.03 0.07 0 -10.68 -11.17 -0.45 0.07 0
2 32.18 -0.15 -0.4 0.01 1 60.79 0.49 1.89 0.12 1 32.23 2.32 0.93 -0.44 1 52.21 -8.1 1.62 -0.02 0 49.19 -8.25 2.06 -0.13 0
2 35.94 0.09 0.14 0.01 1 32.15 -0.78 0.89 0.46 1 63.27 -0.55 1.79 0.13 1 36.21 -11.74 1.01 0.07 0 -10.28 -11.91 -0.43 0.04 0
2 33.56 0.07 -0.57 0.02 1 28.34 -2.09 0.84 -0.37 1 85.47 -1.31 2.65 0 1 71.2 -9.51 2.12 -0.01 0 30.94 -9.79 1.3 -0.05 0
2 35.45 0.04 -0.04 0.02 1 64.25 0.99 1.81 0.56 1 81.53 -3 2.51 0.6 1 39.21 -11.33 1.11 0.08 0 96.17 -12 4.1 0.21 0
2 32.38 -0.04 0.07 -0.02 1 87.09 0.04 2.69 -0.59 1 59.77 -0.33 1.86 0.17 1 21.36 -8.61 0.66 0.04 0 38.2 -9.14 1.64 -0.05 0
2 32.5 0.11 0.6 -0.03 1 81.74 2.95 2.52 -0.04 1 19.52 -1.67 0.63 0.63 1 124.51 -8.37 3.83 0.08 0 5.17 -9.04 0.22 0.22 0
2 32.24 -0.01 -0.01 0.03 1 60.26 0.15 1.87 -0.03 1 51.54 -1.46 1.67 0.05 1 -1.56 -9.04 -0.05 -0.02 0 23.16 -9.59 1.02 0.04 0
2 31.49 0.1 0.71 -0.01 1 21.35 1.6 0.68 0.62 1 24.13 -1.44 0.8 0.32 1 -9.4 -7.83 -0.3 0.17 0 25.48 -7.46 1.06 0.1 1
2 30.45 0.06 0.34 0.05 1 26.2 1.82 0.86 0.64 1 30.29 -0.83 1.02 0.1 1 11.95 -6.65 0.39 0.06 0 3.24 -6.25 0.13 0.19 1
2 30.82 0.11 -0.03 0.03 1 53.61 1.34 1.74 -0.06 1 15.07 0.25 0.49 -0.25 1 7.3 -8.17 0.24 -0.03 0 22.14 -7.56 0.95 0.22 0
2 31.17 -0.07 0.47 0.01 1 34.16 0.52 1.1 0.27 1 58.33 3.15 1.7 -0.11 1 -0.49 -6.68 -0.02 -0.35 1 120.06 -0.18 3.87 0.28 1
2 30.85 0.09 -0.21 0.06 1 14.91 -0.06 0.48 -0.01 1 48.41 -0.74 1.61 0.04 1 18.47 -8.23 0.6 -0.02 0 10.02 -7.39 0.43 0.15 0
2 30.15 0.1 0.09 -0.08 1 49.05 0.58 1.63 -0.13 1 12.73 -0.07 0.42 -0.17 1 16.08 -6.64 0.53 0.04 0 3.15 -6.07 0.13 0.1 1
2 34.32 0.03 -0.11 0.01 1 58.33 -3.15 1.7 0.47 1 22.2 0.42 0.64 0.15 1 62.29 -9.83 1.81 -0.35 1 56.98 -3.33 1.84 0.28 1
2 29.95 0.02 -0.03 -0.12 1 13.32 0.32 0.44 0.11 1 21.88 0.38 0.72 -0.13 1 24.8 -6.49 0.83 -0.12 0 -7.32 -5.82 -0.3 -0.04 1
2 33.99 -0.23 0.43 0.03 1 24.19 0.92 0.71 0.05 1 43.71 -1.24 1.33 0.15 1 21.69 -9.98 0.64 -0.2 1 252.71 -10.48 10.75 0.19 0
